,Component 1,Component 2,Component 3,Component 4,Component 5
617,0.974929139004352,0.569368695453945,0.5932277685584887,0.6618271653045251,0.1797700909831416
618,0.6338305058213891,0.05841360469954075,0.7447298370753889,0.06599290087316566,0.643939714669062
619,0.6755184699118981,0.9589419000438554,0.1391762986359535,0.03556812285749506,0.8689726113188798
620,0.6770760226435648,0.30982280045761373,0.8736229187444247,0.4452694766459298,0.525673659469242
621,0.4790385360688842,0.09219712257494689,0.7361741889855722,0.8450048405069266,0.26904933468362724
622,0.11908857741905425,0.5092421328595089,0.14546168833862752,0.7921145775614671,0.26193331286229704
623,0.27346930442441764,0.7225970104227141,0.5999111825103592,0.18621118953002294,0.07530621370934111
624,0.7401588117530737,0.49132187688689993,0.48248868144198076,0.47259365689686883,0.9777309190422027
625,0.927158370131325,0.26285890526851824,0.25836094499195206,0.4922770351548845,0.42364119978597625
626,0.2550794361250407,0.008117599605980647,0.7915910746453919,0.17733108989949523,0.5317071550202918
627,0.646587038621496,0.47994692593650806,0.28933118761610077,0.6209946440910726,0.7034212416459482
628,0.4512605509716864,0.9692738077680363,0.8437724025241092,0.08521230094280065,0.05581519524997375
629,0.4711853427656964,0.7870518572396844,0.9968311696340565,0.9589460935594353,0.9643292268386878
630,0.632743418582802,0.5018375660497032,0.265428471667175,0.08954141742065504,0.7287841516397351
631,0.14650057050310503,0.16954563251809146,0.5261294545199648,0.3219568130601219,0.260175005782674
632,0.5450687394831094,0.34520505091144543,0.9905481638443593,0.9346991915636393,0.014800475405166678
633,0.42526739924058127,0.9291916791743478,0.4312934065886067,0.5529441613563392,0.4231791235679826
634,0.08579912412765099,0.08163465724799125,0.7936259540599933,0.2398757575680255,0.21246486316735258
635,0.3561718147526158,0.9789498178625133,0.8365350989754722,0.18959646521418277,0.3369066772465881
636,0.6062857489552804,0.4808284389535214,0.8176731074719544,0.4679202654452796,0.9107842631320243
637,0.05376268294186749,0.39910215063599525,0.5215647446260783,0.5651078088305403,0.44889560742187823
638,0.8735613972045321,0.29941096190036165,0.08324632802486834,0.8714800958527205,0.7972893324387659
639,0.3911410985617225,0.28305389208269516,0.39857110432148957,0.6457221176508782,0.28245493718049797
640,0.6436506659153229,0.34324044888048094,0.11739211179306445,0.213859468636653,0.8338824031768645
641,0.7855926306164929,0.05140824028580147,0.3276662260416954,0.983400379370337,0.41252522388904805
642,0.03071277275446275,0.2727532660392349,0.8332958130457901,0.8297531846209046,0.7951312173500987
643,0.9953192122854534,0.5457744296680591,0.5019409326497434,0.9028076035028146,0.01499995716059969
644,0.11421090809950253,0.5811123479409335,0.2755738560992529,0.5189454972946187,0.5577858094313827
645,0.5392551031977615,0.9262297075047807,0.8469954948308385,0.7186527289171383,0.14014955602591225
646,0.07775506709187108,0.2994806571134094,0.37709612722250085,0.9118289106242756,0.6731141506365089
647,0.3731449470508598,0.561092005502266,0.8073481819056652,0.8807683877449425,0.06984777905060638
648,0.5316324636357972,0.0567367121969223,0.6685418739743502,0.740450652947917,0.7771631596346521
649,0.4574686266773572,0.4490438968504295,0.5388019447867136,0.6184967483445927,0.4841131279057924
650,0.9082053524468041,0.3099553769912374,0.38369764390975725,0.6260302539763275,0.27836638641502576
651,0.7358441302805475,0.9788330206569984,0.06650787821102774,0.4316407708674797,0.2848611788632718
652,0.05623079839305051,0.7310530511025686,0.2669760400954465,0.9366211071478822,0.5702167716402179
653,0.641764455365451,0.5910630798462859,0.6300327859946769,0.10127789867010152,0.8062022012699313
654,0.15544551512569751,0.22759248190483272,0.7160767211534796,0.4577505080551891,0.18937530413303202
655,0.8051013974229979,0.19760956066184143,0.29119015470619647,0.2774428987614388,0.19161484266467677
656,0.5211234985075054,0.962104724096741,0.19756439893713457,0.1352758229413201,0.03588870493975929
657,0.39119832725188264,0.16505173663866846,0.4078221002983657,0.20138102642164238,0.802254174244348
658,0.21475825462690634,0.8409154681466936,0.44566307651337456,0.029527611921645006,0.37718544803953735
659,0.817562508122351,0.0751655986628642,0.5715301345875535,0.5697411984011989,0.42609863899122025
660,0.5721931415879588,0.3035113229554586,0.08462452099931332,0.24446066314013368,0.9413168412662671
661,0.04671514181524817,0.2098226667993735,0.7526737830172482,0.5386400022731926,0.48402415410305777
662,0.22801670004950167,0.42213436798685433,0.5444703935118653,0.873886156495123,0.8317357868266325
663,0.8379290344296549,0.31667877354325735,0.2848942330503839,0.4972814880989787,0.7006856120842295
664,0.030142590221763833,0.11906338418264506,0.8640259569599986,0.7757939619216796,0.4972262593417817
665,0.12012209673091379,0.6846108365091241,0.5078953269429365,0.047735146985621764,0.26205925880112996
666,0.04146487081770896,0.3971117612262906,0.3555461106642372,0.7527157621087284,0.6456373643115235
667,0.943745893625622,0.09572007634089813,0.6648168875149714,0.0991567160939283,0.4187420248353685
668,0.8645247035728101,0.14840711922190325,0.046388283908291895,0.8091152327609843,0.30072062764435226
669,0.85469525996676,0.6642581769595519,0.013986683491492373,0.12743750447439053,0.7464519431285068
670,0.32389602381780946,0.23397097123223273,0.3190633516961152,0.12527883732186626,0.28322322568040514
671,0.30038985098820226,0.46123898247251033,0.4520224401037419,0.23933885663370583,0.32658729633885303
672,0.7993861665043837,0.6425363412868816,0.3539129245609474,0.4623109178429667,0.6140727605620306
673,0.9429396296904177,0.5807202374109282,0.12038518308185543,0.7076237060158518,0.13026932414053863
674,0.16053282844660172,0.5828701465290003,0.35386789096530313,0.4976043806367637,0.6753188978429335
675,0.5155199943362796,0.430054168353829,0.5926048145348363,0.5884006491180294,0.9253547514641425
676,0.9402595734873327,0.054384213413971254,0.3327602791921004,0.9364301175794224,0.01649530473343357
677,0.5866707180340188,0.4004352782104017,0.9559067569709171,0.14019289902984428,0.13241438387731935
678,0.6809496877421223,0.6243834516116266,0.5702410240341278,0.28887913818723654,0.574061574162626
679,0.15732765739660107,0.01232346876039152,0.8467460463524394,0.5669208628604573,0.7288498464026395
680,0.29276005029599717,0.5080913462930995,0.6762916881372142,0.2431348140574075,0.45729909750315756
681,0.0903934840066364,0.7267170121482884,0.41142263356176023,0.8398602756746896,0.4377036038232462
682,0.8533238265972243,0.21582400672222915,0.37735696093727294,0.05686789316586084,0.34079586153082564
683,0.12181819345956747,0.3754598442656994,0.3724936030382993,0.4996925224280425,0.23750904670536513
684,0.7301164519630862,0.3705505644105264,0.4679037337315121,0.3837447881674333,0.45089921689106294
685,0.31874772477540037,0.5520678936400877,0.5909572547368112,0.34826851749000237,0.2960145102828181
686,0.2618571863831415,0.24557546335342795,0.5910876414975009,0.043167042596905826,0.4744322413112736
687,0.45667723602991156,0.5417548516219978,0.3182773118769294,0.31081171761287274,0.5660230872269658
688,0.5081619556860112,0.6137724732531122,0.692720666406131,0.3695514313547334,0.8884864204657499
689,0.8889714318833523,0.022057242114090034,0.36511873193235445,0.5774805146582408,0.21318849442383903
690,0.7268550087432977,0.4284789287584083,0.17436937129285437,0.27224188248616,0.9516069899632765
691,0.9201887076726701,0.2277014910274738,0.10187120698526814,0.5372710900027053,0.3714550927418559
692,0.6055391692338998,0.9192723212407232,0.9920082444831909,0.2825252174523209,0.20803402164917503
693,0.9697372284053107,0.40311480129239047,0.14628470500300517,0.9053369044388337,0.04606702449749678
694,0.6703246818872487,0.4245929375862351,0.4566915283720451,0.1094667311494148,0.09144648040933866
695,0.8717252819259014,0.15678065842340466,0.793849395366698,0.9993914621949169,0.07987282389055754
696,0.9539266452154898,0.664488430243914,0.5738837450745939,0.03738191180872162,0.054589112792560505
697,0.8174439823976474,0.3859631064717151,0.16723575718428438,0.8930479733774872,0.7243857202591346
698,0.22425037885426055,0.4983365074139411,0.4677262932272592,0.3579990083003653,0.5422678940092591
699,0.034644436679754524,0.06024291302913323,0.9734491696631931,0.37145016317246293,0.17931484170840323
700,0.6253655585018063,0.483965812766143,0.814005428144463,0.13049682166050525,0.9173671788071395
701,0.44966506897021286,0.4581430976215079,0.3877195165007666,0.019439168553432928,0.18587161463912405
702,0.5806172024267074,0.05868857189529603,0.48463075791518895,0.9429087765619457,0.5541421985021169
703,0.511652403379232,0.06725752912443227,0.41596268675150183,0.6383285617975529,0.7274567679401367
704,0.8366077232835181,0.6260566502878098,0.8343294353159212,0.3051986614873353,0.9559098387121423
705,0.5276274388678526,0.4353842422017299,0.45274744459484406,0.6544686783242101,0.1489080384593533
706,0.8749034659588069,0.5617104200609204,0.4791640321907667,0.5621051160734962,0.9263363111001475
707,0.6163762630281624,0.691991973836275,0.9757491422430148,0.6019783831276297,0.3879333156937099
708,0.3411064047977513,0.7761703838689402,0.8173127960903023,0.043733578553004436,0.9293069766756256
709,0.4465099760430256,0.5921214880278438,0.5218106244205757,0.6992823372198324,0.7348531811731012
710,0.3302073931742832,0.4561203312255051,0.40519153013049247,0.08537396411514511,0.3621688467329017
711,0.8016589848691087,0.47498558889864223,0.06150517913206724,0.8357662610494849,0.7013163792144199
712,0.9750624317578057,0.39370005701117056,0.3563174511685808,0.4406187473233988,0.29112200953478035
713,0.09683546894503559,0.25883263248093774,0.5831680472884025,0.29698142053256327,0.31552238084050926
714,0.9570454007979023,0.24697448462170155,0.749962805991573,0.9146788539133816,0.9306594114368933
715,0.026698655708362846,0.09639924198059209,0.7732087836802262,0.517933512748904,0.1469049059300091
716,0.9791954308009038,0.46226466816901707,0.15342508433328605,0.9363345945594526,0.0700214732620354
717,0.4229888133852847,0.8106997669296272,0.40055713630682976,0.41490144433935283,0.9050033600589982
718,0.28223150900647154,0.812157573282487,0.3104926512549959,0.38742491457717154,0.6036714265140676
719,0.6466792416536425,0.9018859811711036,0.6098405511157772,0.8518358509269827,0.8685681584180118
720,0.89722662904885,0.7200902717708437,0.1869424805300685,0.04557271710886125,0.29538311009892776
721,0.6854301485385017,0.913161437102358,0.6191684623727332,0.026171432350872874,0.24294014015690243
722,0.03720878972310282,0.2330616479779953,0.7612745426206304,0.8170762317932073,0.4306315716773845
723,0.3128478768517303,0.30186307530720013,0.2431410760409306,0.2809835814884002,0.43221629592734795
724,0.2315218385964262,0.14145591812250305,0.6635674654585548,0.09284302511213091,0.5707817886601899
725,0.7191000592309862,0.7593460005489193,0.33862368890207967,0.1638316444209302,0.9697483458207945
726,0.8902647458335936,0.28571760874663427,0.01609230091033656,0.5663887707263673,0.8925199584301695
727,0.26433356141081055,0.12158218826230327,0.8470584036157387,0.672980601302204,0.8729830969314817
728,0.27324509318517237,0.7278006897958836,0.31496863847074025,0.19675900624942327,0.7824194710441761
729,0.353526301425921,0.11254881812646479,0.615740617756637,0.29709163745826583,0.9241625258592137
730,0.7569554160985438,0.7256571777806121,0.7643097054789427,0.6379839939830233,0.6031303206741739
731,0.8942135584299201,0.3776939595310117,0.45806978879910265,0.15223879620468145,0.4882254478811718
732,0.41253795158917833,0.9908195498340759,0.29909857664222633,0.11017101849551242,0.12505736465625025
733,0.9540723494428501,0.2743425279203578,0.08316949568340583,0.2550716666022261,0.35457357673283146
734,0.7331525340759673,0.20404575168389308,0.07373799503496606,0.18325221328965696,0.2314326962134196
735,0.7859472881668865,0.8898818089698618,0.2902235484378993,0.7879156819294533,0.8974242563033202
736,0.5499290354561471,0.8147260937486507,0.03725108791634181,0.5773365337317529,0.939876535394758
737,0.43701066513755643,0.9600301612111038,0.612987940508094,0.4553804196927173,0.39856141342019447
738,0.8409246842645087,0.8875423778059641,0.2232912928790264,0.32447915998767407,0.5066542835159551
739,0.44147732945505896,0.7235354089190618,0.0019130295313762725,0.8516304777670249,0.8158194023199502
740,0.3711605376454961,0.16398275203388926,0.8571813632021584,0.016682722225241184,0.8122948451070054
741,0.8442765968454606,0.10682407599711101,0.04656100214990489,0.9584684105119112,0.022573765221037264
742,0.5510938663440925,0.8524809478038471,0.011990606397083218,0.741823306594282,0.36372058133842683
743,0.24328469752613094,0.8846262706061055,0.4355437576739729,0.2034255218280483,0.07671027255444106
744,0.22434802802540987,0.23408899053715576,0.35543517240155187,0.5116855815087606,0.36312725207039354
745,0.6361730602573226,0.020650074888333956,0.3759010800826955,0.22851746960214017,0.455274116791575
746,0.034290260782260114,0.8487057362156456,0.22403915518018452,0.8462423445369136,0.22750370434723882
747,0.8001194852682803,0.8443102907225518,0.07330309515379412,0.9568302774071473,0.7457771587146304
748,0.9158482958887219,0.02974357173623731,0.6259933610139423,0.9690611183965875,0.030113071809962103
749,0.6002012258537479,0.97752172173158,0.7420738821828294,0.2831284291294155,0.4752284279990987
750,0.7572682979789346,0.44118704859074404,0.40784070247550197,0.7740934495789857,0.5111668063766314
751,0.9122738185643687,0.1482126977658562,0.6802684501061911,0.39344915024509763,0.9232205957133003
752,0.9179551466679673,0.01096121675715216,0.7022115059988974,0.554614586564851,0.07546159838871415
753,0.03289951997825975,0.6550092622162762,0.19493351386799818,0.9029200721699163,0.2821293162976704
754,0.8540025549748286,0.08519248712903027,0.02671040410344419,0.9261243549374055,0.49248466792783585
755,0.5501390123882977,0.32927464481161106,0.5223244685595725,0.6943190730949451,0.9257034786776945
756,0.7173350698475137,0.30660401064579534,0.21338009335619706,0.4960204396653983,0.7683808783272784
757,0.09922511732693899,0.6109531857326399,0.03927004578653063,0.8364684590373145,0.11290531543358344
758,0.4262089747054867,0.19572959784662006,0.5343779531834082,0.6851230524839464,0.75037178884318
759,0.9809123340603444,0.5434526507975368,0.04944385725296494,0.7285579258259709,0.04748629734291428
760,0.12019576066871179,0.08383411587097843,0.8542548409464262,0.633508915848471,0.7538706508872366
761,0.9474302695582719,0.050529074512794696,0.6618844050918772,0.5721495786138348,0.6100569416711371
762,0.14943109418967815,0.12989762765400883,0.5980031287508804,0.620798214719542,0.4424867159268558
763,0.5835860015409211,0.980357828181057,0.8606034695587149,0.5183805711500928,0.9758712561083136
764,0.5303652758584411,0.39991133155658737,0.31465379733080256,0.42895910942283083,0.5619401602323106
765,0.7892406585628495,0.2997574451720273,0.6283290119212168,0.46679402762473193,0.952090636796975
766,0.6843701063831944,0.038475082032439975,0.7542151277385991,0.9706777931451683,0.6312301591661759
767,0.9732382800003151,0.1961809470470603,0.455928786399439,0.618250613768453,0.10587058258384571
768,0.8970196500761549,0.05513902626237422,0.7263829229438985,0.28437681133613496,0.565707932055819
769,0.8471723017653657,0.33806843213478505,0.9541103672284941,0.13279181748637334,0.8769524643680162
770,0.007304572750766909,0.27939549998458907,0.8418129105367991,0.7911846492785923,0.7506245708662944
771,0.046785047991245526,0.2981779357936806,0.5097353617347795,0.4326934184952775,0.09396818741781195
772,0.251231464597554,0.949119837112702,0.603432615445151,0.28443170742863716,0.7314516855174229
773,0.12393730977174273,0.19167244097971123,0.6744598212938946,0.6274910308622594,0.46745297784631573
774,0.3005335169929261,0.037471903826421474,0.7403349205743862,0.14301881251648327,0.42992648375806425
775,0.7796313542171781,0.21835859395381357,0.5040668515680521,0.676249093935732,0.7245527355557988
776,0.33156014116212734,0.10319655375638444,0.9477654708085503,0.084508214899191,0.7526543153185823
777,0.7447096386049237,0.4753776860142864,0.7315944940877707,0.2860733725695838,0.8715255512266744
778,0.9286809261068102,0.6077816598956737,0.6796261848760912,0.4329794484925389,0.03505686298637216
779,0.2476397887274405,0.9721785737610975,0.3435490601229381,0.4741317789538343,0.7393918201023457
780,0.9454506312737953,0.713333863857073,0.23713803375275025,0.9383477824910497,0.5692645577284849
781,0.515337619571503,0.3768367806903525,0.837167472863949,0.14067628088040612,0.874515491843233
782,0.6715473699748963,0.5875045178163205,0.7210138047369843,0.5785657613894073,0.34530913703534305
783,0.0218999271873397,0.11724076022304994,0.7294745869117463,0.4575965308537252,0.13419718295653213
784,0.8718745549068099,0.7161713457438573,0.44139607490898475,0.3808525063001075,0.14265393821329006
785,0.07831542570642398,0.6643659680624991,0.4579639687890467,0.7764356014284136,0.19823494335924288
786,0.16432263634563615,0.0480952337005603,0.6788795089888665,0.8532610401534371,0.5841100670708712
787,0.04933631996858958,0.4088764548888384,0.3491920912889104,0.8901892491969652,0.2439672494108871
788,0.9453744887216652,0.1406024912697432,0.8920162218046116,0.5794949640603799,0.4548877504896309
789,0.6926950833162403,0.11001255746107379,0.7759158504796021,0.8520776207527954,0.9885078052141808
790,0.17186541703305358,0.1452403167911553,0.7124686961410054,0.7935431198801811,0.39585587142465956
791,0.7002689118291916,0.91000664041217,0.6025607922980829,0.5767304416017869,0.8184911198955868
792,0.4232175145435023,0.7935556242534622,0.7917610159347052,0.8963721448784893,0.9674216154912872
793,0.6332652754911668,0.8941888988119167,0.5659869983914455,0.08441151482299467,0.8640271140729551
794,0.3676992814404066,0.14615837440690926,0.19900608562314895,0.725092794951895,0.2504488687085114
795,0.8585336428911053,0.8010020772408322,0.11149590614394432,0.7481320256388296,0.7711783976268937
796,0.3541304861398133,0.7421119783641301,0.3840171861183279,0.4573510928134882,0.8443275336340839
797,0.4428905043361038,0.27426688414021433,0.6388660556402501,0.15780146445691776,0.14768585576349455
798,0.8444678590823613,0.2950167302914593,0.1023521359659533,0.2584355496735561,0.38133180364308705
799,0.0996973658639802,0.7804367309895297,0.3292282969039038,0.8474266302008421,0.6014989059909643
800,0.522412251160097,0.5797128231033616,0.5788469604472842,0.46730413577964663,0.534538522015663
801,0.23051318362674642,0.1781056868696212,0.7033382212417347,0.09230251978654308,0.3712174544130523
802,0.3238120686920272,0.07128303335019108,0.8407979973072858,0.45847616233655786,0.2615350065890159
803,0.7191933614746446,0.08062920307879229,0.6444673847387136,0.9091399730307049,0.803112835490091
804,0.41600161343573455,0.7805658548937892,0.7511871663870674,0.3297095116225941,0.26297556968157315
805,0.17562181055364054,0.6372377713718392,0.17545379829064275,0.43644986102083866,0.28189733923819155
806,0.47831973986750553,0.5574092635423307,0.9499971015716782,0.06441512878331382,0.7360551591905629
807,0.36508479962983786,0.07546145723792778,0.5121082923688136,0.1278593862277803,0.24969720127124126
808,0.6037461569334149,0.8185305231824743,0.6048627174058545,0.3256918743543634,0.9440117642324893
809,0.4598577641756346,0.38923790550608073,0.18245831900637702,0.7668784971362375,0.8144177541893085
810,0.575903044871621,0.5581809601549812,0.9047323480510899,0.8036245093852594,0.7189949839833069
811,0.7200951824759021,0.09330594908697354,0.7794668934387499,0.45137407507656774,0.800532969857395
812,0.17275026691900108,0.21116457284183596,0.705633622577245,0.5816733451290912,0.7372004894781861
813,0.18091206862842568,0.3163503569853569,0.7252051334779986,0.4765860592467694,0.6804623065956977
814,0.824962818802204,0.36478488969893286,0.2767193187703586,0.6955875632923372,0.7791619186285581
815,0.7217721494814214,0.015232577216300095,0.43062944259307334,0.3281295253577599,0.9092714877527004
816,0.8022135857107753,0.036253274659420465,0.11511697725162964,0.6209341482732513,0.34535598317270094
817,0.9438463754060537,0.47856073275689964,0.0056687029565976625,0.7366480582191244,0.1749164540314692
818,0.22479218109441432,0.8073578919290165,0.17526261774623164,0.7137503794035301,0.8523310244745925
819,0.9529589024242087,0.04730327094331101,0.3041154458007647,0.4694639849634626,0.6526782067989952
820,0.7999401051965219,0.13325553484288044,0.5840980446510275,0.7205100050530368,0.9802063204412353
821,0.5077465224047998,0.461221132474027,0.540389007847129,0.009280235105826725,0.7184047027993268
822,0.5454601926182142,0.4037495076691525,0.9335566740202462,0.25334184524095976,0.870672681289104
823,0.2217748174065305,0.3092411971859136,0.627193672970476,0.22590205486758205,0.7048367520014648
824,0.4923359699561199,0.7604329528739631,0.752695675146576,0.5420086633996816,0.8835634355791315
825,0.2615834672356571,0.3963826690373511,0.5030294564305923,0.5646097004946059,0.33520291994045265
826,0.899766831075092,0.5671865400037152,0.514682513730176,0.20844695633710839,0.12006197446246826
827,0.30541848658196313,0.17176374741581485,0.3589114509347112,0.08092641798434187,0.13840614912233642
828,0.03786898377986325,0.27474205438438504,0.6760377887264167,0.6787496825132929,0.07920990900140193
829,0.9864891191377532,0.42714517425123444,0.19128142957237732,0.9265548385008652,0.04055960880075865
830,0.9513626505269501,0.618083926853872,0.027711771575333378,0.44317855770623654,0.6057431689827015
831,0.0778500226394043,0.6551006382394187,0.44263540070995633,0.8682105369290456,0.5169576910411647
832,0.27422464737054686,0.9834295296130278,0.805278659973834,0.8720693447678951,0.46154814399067134
833,0.3451022768842868,0.6469796678126191,0.5164892411453068,0.7025396476139489,0.2764025912845096
834,0.6040640102128079,0.8080426992124404,0.20651992386424628,0.8940693907912302,0.8534980878834967
835,0.7036836271810369,0.43548623540040987,0.3958794745483727,0.23093519402051207,0.6199718561500418
836,0.27132191568981034,0.0060042124377251175,0.6311322769198964,0.3995872881207864,0.44955158645542376
837,0.11347771549553204,0.7294380345810606,0.16688541533527076,0.7414472674611365,0.19001277034109856
838,0.49388286011136595,0.4233892160210628,0.8592802796271238,0.32255519441495784,0.013440983873068272
839,0.18050011806919405,0.6125528424636418,0.3194735780856535,0.48598062168414585,0.08729961762353858
840,0.06164580912433508,0.16380395730141734,0.7724955742730146,0.5120775522825327,0.5262410345949768
841,0.13275904941528105,0.06739906855800004,0.7958057294883137,0.354322208672108,0.23582737744081278
842,0.5246360456111007,0.7599248892923314,0.10636801910104089,0.5142247105517586,0.8163121407614347
843,0.9672646703638557,0.28726145024916844,0.4852378844439206,0.2989926538377669,0.6540477637406654
844,0.47312342844635136,0.9263197509244703,0.49691835438059195,0.10958376729483947,0.022499727761387988
845,0.29743525536991605,0.7227487056718931,0.5667576677626045,0.022122371824462975,0.2654809794265291
846,0.22154300772418928,0.8940908231372431,0.05445229850731997,0.7164892595142109,0.6018572377787236
847,0.7642009868643137,0.2701499573594666,0.41954296172795064,0.8276170933107646,0.8957270004542514
848,0.27112475878050524,0.4343544785798984,0.224176448677515,0.7439865203141571,0.8673436344158455
849,0.7607800458901637,0.6972027855653447,0.9478599040678152,0.44659373596866453,0.6624533486762627
850,0.0020775008161583956,0.28798228702089457,0.6770050621942459,0.7865807198696907,0.20016290173552231
851,0.17447751554652663,0.5717830567429966,0.17826640395560261,0.8304194396727534,0.8574135227740228
852,0.34234951899481814,0.29851009141750084,0.5941973281125528,0.14586983140900103,0.7301803937393878
853,0.8549858813977819,0.5099292028457502,0.8313592629066349,0.9000913829064155,0.9997464590548643
854,0.5898230084266436,0.9367719146161834,0.18602015230809366,0.9329620856214362,0.8370678680477773
855,0.11920629278710702,0.5454222015584902,0.3199069281173732,0.4525092890293452,0.20341997074533774
856,0.6316913402050887,0.32655231906557697,0.4765946279643451,0.3241507249613987,0.3573075350309733
857,0.2339815229337232,0.5388084602427111,0.4786653987747482,0.6804607297433556,0.19762112322976358
858,0.9534326847095975,0.3794149313431414,0.23805259105520232,0.4909124256454324,0.2862966225065883
859,0.9157223985866536,0.3298870993590504,0.5939999130647106,0.6004642439950892,0.06548092019560621
860,0.019486255996617154,0.3005769611011779,0.6791716063647925,0.5910860403819163,0.28014231106258364
861,0.27541039756896,0.520379162240417,0.39997389817568285,0.04725850579627014,0.2728181490491771
862,0.7550742530530327,0.18980823680869116,0.06908919462938509,0.30329552759906525,0.6239693725553733
863,0.43816395992820717,0.4370796141592427,0.021177694686839853,0.3098332529026082,0.24790489703773508
864,0.9301148035326492,0.11152843471175049,0.35019828714754025,0.8596589128190428,0.2007645215925375
865,0.8259578201181456,0.04648117522922998,0.8196529462835063,0.007365850959928556,0.1195176649620584
866,0.7518865687518868,0.21353494294483988,0.006591155263974672,0.7986908734598909,0.7163650384635865
867,0.20529905420832098,0.24531868561535772,0.5083880730035122,0.5659236952440788,0.31910902340284314
868,0.602999979192217,0.5117290287252073,0.5448157622221345,0.44365165017283614,0.7906077769451738
869,0.7698928921465028,0.9772363614256232,0.6568547258470675,0.27482841074106706,0.7332883315707378
870,0.8042135296667436,0.6515376864229686,0.9804225282730584,0.988205545018967,0.00748633538834306
871,0.8526213321524708,0.7247712489584539,0.17353156093713712,0.8767561322847364,0.3802055965238004
872,0.9668578034125507,0.2863957113539088,0.26936852560257013,0.7888996449513608,0.14226140651441094
873,0.8896807268152347,0.5739752417792143,0.054145294080184835,0.4967879806163068,0.36963523098365236
874,0.8378360998268578,0.2163722636442729,0.513889431446971,0.9557103083792573,0.07760327183226322
875,0.02038491702441051,0.3051977200722028,0.7770356187216259,0.4527233493667701,0.21273502133280608
876,0.1962641778927284,0.6689117729493264,0.03752143571943435,0.29389804216669574,0.3551053589584511
877,0.8907800666012353,0.5934089446909778,0.07305690655291296,0.41150388417677036,0.37130201669201635
878,0.9841962876397174,0.7322248246612328,0.18973079723075606,0.4091757883134941,0.19207810921993337
879,0.05981227402902834,0.4675506495373203,0.4800046966130876,0.8991556370996152,0.5264406645646874
880,0.36917108679869315,0.909728460277232,0.6358971343813926,0.9371184750432664,0.980546434973598
881,0.13800044184373345,0.9277947994056998,0.3151195194692114,0.3940638278747081,0.38325235773759164
882,0.6557086345117795,0.949645771635588,0.9583489620813317,0.5934119522541945,0.2576762646758403
883,0.5630570708766931,0.19287822506723934,0.3564493583593852,0.08887173106191483,0.12909010513261693
884,0.38822702159421496,0.8069857742481373,0.5317032893826433,0.19658285844907278,0.5713299228976042
885,0.5744911390659356,0.6191100472220129,0.09952546379039975,0.37822192045171044,0.34548646589727694
886,0.6233722638548513,0.8553390762035905,0.8812804043982871,0.2216084797729124,0.9965912868322002
887,0.3117153898953564,0.8843835786889213,0.34133787819516415,0.1859289304857226,0.1201497502227963
888,0.9523532376782511,0.2935110144076363,0.358370085544105,0.5516967296645442,0.21299458041229166
889,0.2709696812361168,0.0040131841489489005,0.7220477928845765,0.3448206737309443,0.3967927446574404
890,0.10270461903523816,0.42792004729903466,0.29149268522933114,0.4954419799539998,0.20538741170627134
891,0.8641624382672934,0.6442559861990301,0.3994054462483726,0.0031087196174500583,0.09413529592506623
892,0.7153809056967226,0.513051619292134,0.2667846735075824,0.5262790946327268,0.11134652355933128
893,0.9827093118097574,0.4993728242578298,0.455807837098286,0.6326655042546689,0.06536758865707212
894,0.20645213683453892,0.8352577386665544,0.22293992970339782,0.2164496478666576,0.10721400852967224
895,0.3427194497205037,0.5906181744797065,0.2920363552132281,0.09962509562793986,0.05804686883057633
896,0.9550829723333395,0.5476447728073144,0.8699477943649757,0.8233996990851762,0.7966376986277025
897,0.9729349061255171,0.6471817033321667,0.2516564367721838,0.29816228818835927,0.497283866898876
898,0.8268745314694956,0.7682370726187991,0.3597100820752798,0.3804362600073905,0.6830437040801126
899,0.6754933633421907,0.4738851323234308,0.44818438806796373,0.3794229995967413,0.1103529326576296
900,0.880308616575469,0.8128129236579106,0.4501961188463548,0.11647665431395698,0.6732382071097088
901,0.06665256188501549,0.1158647848067137,0.91160447621326,0.23610088955393163,0.42934684533468864
902,0.8011165241320757,0.0037833703781216233,0.6621717429015229,0.4156948369186042,0.07472012105336165
903,0.2516363204403695,0.0728799657659655,0.7393732036948971,0.027655546581982587,0.2787046046666325
904,0.6288608266332757,0.09340865717707435,0.5295546831334016,0.4197135735543641,0.7810020546119096
905,0.905978405255593,0.8776352657714254,0.06494161898426369,0.5065093964589696,0.8411887607861374
906,0.2855257732941559,0.9533592995292739,0.8454651063635832,0.3802210801192898,0.30209999256274395
907,0.13290522765171306,0.31602867291921577,0.2217842089985023,0.5510526244364118,0.15115079588929106
908,0.563020779337817,0.620614939644625,0.7212650268374817,0.6337066827264822,0.23935730762954024
909,0.6182432132189458,0.12936308243512046,0.24806168065219325,0.4685034377077105,0.2931857276038349
910,0.08911374459257927,0.502277385983655,0.4025234210447554,0.581455510305428,0.33777080159400835
911,0.2097390381700211,0.15650238744806366,0.6172504376767183,0.47237981346779684,0.6829242112259052
912,0.7861322651524558,0.9759395122943162,0.9149683309474749,0.7051807453665958,0.5544641140910769
913,0.48962865501315755,0.5021093431907833,0.8299039314050751,0.0038784831293966733,0.29218780549854617
914,0.831120141867364,0.4382021967521688,0.7139961853393452,0.421297242317446,0.3754459497707666
915,0.10149665091882099,0.6524880294344424,0.4613460000775705,0.8558178874262723,0.7408270742886134
